idx,class
6330,NoWhale
6331,RightWhale
6332,NoWhale
6333,RightWhale
6334,NoWhale
6335,NoWhale
6336,RightWhale
6337,NoWhale
6338,RightWhale
6339,NoWhale
6340,NoWhale
6341,RightWhale
6342,NoWhale
6343,RightWhale
6344,RightWhale
6345,RightWhale
6346,NoWhale
6347,NoWhale
6348,RightWhale
6349,NoWhale
6350,NoWhale
6351,NoWhale
6352,RightWhale
6353,RightWhale
6354,RightWhale
6355,RightWhale
6356,RightWhale
6357,RightWhale
6358,RightWhale
6359,NoWhale
6360,NoWhale
6361,RightWhale
6362,NoWhale
6363,RightWhale
6364,RightWhale
6365,NoWhale
6366,RightWhale
6367,NoWhale
6368,RightWhale
6369,RightWhale
6370,RightWhale
6371,RightWhale
6372,NoWhale
6373,RightWhale
6374,RightWhale
6375,NoWhale
6376,NoWhale
6377,NoWhale
6378,NoWhale
6379,NoWhale
6380,RightWhale
6381,RightWhale
6382,RightWhale
6383,NoWhale
6384,NoWhale
6385,NoWhale
6386,NoWhale
6387,RightWhale
6388,RightWhale
6389,NoWhale
6390,RightWhale
6391,RightWhale
6392,RightWhale
6393,NoWhale
6394,RightWhale
6395,NoWhale
6396,RightWhale
6397,RightWhale
6398,RightWhale
6399,RightWhale
6400,NoWhale
6401,RightWhale
6402,RightWhale
6403,NoWhale
6404,RightWhale
6405,NoWhale
6406,RightWhale
6407,RightWhale
6408,NoWhale
6409,RightWhale
6410,NoWhale
6411,NoWhale
6412,NoWhale
6413,NoWhale
6414,RightWhale
6415,RightWhale
6416,RightWhale
6417,RightWhale
6418,NoWhale
6419,RightWhale
6420,NoWhale
6421,NoWhale
6422,RightWhale
6423,NoWhale
6424,NoWhale
6425,RightWhale
6426,NoWhale
6427,RightWhale
6428,RightWhale
6429,NoWhale
6430,NoWhale
6431,RightWhale
6432,NoWhale
6433,NoWhale
6434,RightWhale
6435,RightWhale
6436,RightWhale
6437,RightWhale
6438,NoWhale
6439,NoWhale
6440,RightWhale
6441,NoWhale
6442,NoWhale
6443,NoWhale
6444,RightWhale
6445,NoWhale
6446,RightWhale
6447,RightWhale
6448,NoWhale
6449,RightWhale
6450,NoWhale
6451,NoWhale
6452,NoWhale
6453,RightWhale
6454,RightWhale
6455,RightWhale
6456,NoWhale
6457,RightWhale
6458,RightWhale
6459,RightWhale
6460,NoWhale
6461,RightWhale
6462,RightWhale
6463,NoWhale
6464,NoWhale
6465,NoWhale
6466,RightWhale
6467,RightWhale
6468,RightWhale
6469,NoWhale
6470,NoWhale
6471,RightWhale
6472,NoWhale
6473,RightWhale
6474,RightWhale
6475,NoWhale
6476,RightWhale
6477,NoWhale
6478,RightWhale
6479,RightWhale
6480,RightWhale
6481,RightWhale
6482,NoWhale
6483,RightWhale
6484,RightWhale
6485,RightWhale
6486,NoWhale
6487,NoWhale
6488,NoWhale
6489,NoWhale
6490,NoWhale
6491,NoWhale
6492,RightWhale
6493,RightWhale
6494,RightWhale
6495,NoWhale
6496,RightWhale
6497,RightWhale
6498,NoWhale
6499,NoWhale
6500,NoWhale
6501,NoWhale
6502,NoWhale
6503,RightWhale
6504,NoWhale
6505,NoWhale
6506,RightWhale
6507,NoWhale
6508,NoWhale
6509,RightWhale
6510,RightWhale
6511,RightWhale
6512,RightWhale
6513,RightWhale
6514,NoWhale
6515,NoWhale
6516,NoWhale
6517,RightWhale
6518,NoWhale
6519,NoWhale
6520,RightWhale
6521,NoWhale
6522,NoWhale
6523,NoWhale
6524,NoWhale
6525,NoWhale
6526,NoWhale
6527,NoWhale
6528,RightWhale
6529,RightWhale
6530,RightWhale
6531,NoWhale
6532,RightWhale
6533,NoWhale
6534,NoWhale
6535,RightWhale
6536,NoWhale
6537,RightWhale
6538,RightWhale
6539,RightWhale
6540,RightWhale
6541,NoWhale
6542,NoWhale
6543,RightWhale
6544,RightWhale
6545,NoWhale
6546,NoWhale
6547,RightWhale
6548,RightWhale
6549,RightWhale
6550,NoWhale
6551,NoWhale
6552,NoWhale
6553,NoWhale
6554,NoWhale
6555,RightWhale
6556,NoWhale
6557,NoWhale
6558,NoWhale
6559,RightWhale
6560,RightWhale
6561,RightWhale
6562,RightWhale
6563,NoWhale
6564,RightWhale
6565,NoWhale
6566,RightWhale
6567,RightWhale
6568,RightWhale
6569,RightWhale
6570,NoWhale
6571,RightWhale
6572,RightWhale
6573,RightWhale
6574,RightWhale
6575,RightWhale
6576,NoWhale
6577,NoWhale
6578,NoWhale
6579,NoWhale
6580,RightWhale
6581,RightWhale
6582,NoWhale
6583,NoWhale
6584,RightWhale
6585,RightWhale
6586,NoWhale
6587,RightWhale
6588,NoWhale
6589,NoWhale
6590,RightWhale
6591,RightWhale
6592,RightWhale
6593,RightWhale
6594,NoWhale
6595,NoWhale
6596,RightWhale
6597,RightWhale
6598,NoWhale
6599,NoWhale
6600,NoWhale
6601,RightWhale
6602,RightWhale
6603,RightWhale
6604,NoWhale
6605,NoWhale
6606,NoWhale
6607,RightWhale
6608,RightWhale
6609,NoWhale
6610,NoWhale
6611,RightWhale
6612,RightWhale
6613,NoWhale
6614,NoWhale
6615,RightWhale
6616,NoWhale
6617,RightWhale
6618,NoWhale
6619,NoWhale
6620,RightWhale
6621,RightWhale
6622,NoWhale
6623,NoWhale
6624,NoWhale
6625,NoWhale
6626,NoWhale
6627,NoWhale
6628,RightWhale
6629,NoWhale
6630,RightWhale
6631,RightWhale
6632,NoWhale
6633,NoWhale
6634,RightWhale
6635,RightWhale
6636,RightWhale
6637,NoWhale
6638,RightWhale
6639,NoWhale
6640,NoWhale
6641,NoWhale
6642,NoWhale
6643,RightWhale
6644,NoWhale
6645,RightWhale
6646,NoWhale
6647,NoWhale
6648,NoWhale
6649,NoWhale
6650,RightWhale
6651,RightWhale
6652,NoWhale
6653,NoWhale
6654,RightWhale
6655,RightWhale
6656,RightWhale
6657,NoWhale
6658,NoWhale
6659,RightWhale
6660,RightWhale
6661,RightWhale
6662,RightWhale
6663,NoWhale
6664,NoWhale
6665,RightWhale
6666,RightWhale
6667,NoWhale
6668,NoWhale
6669,RightWhale
6670,RightWhale
6671,RightWhale
6672,RightWhale
6673,RightWhale
6674,RightWhale
6675,NoWhale
6676,NoWhale
6677,RightWhale
6678,NoWhale
6679,RightWhale
6680,RightWhale
6681,RightWhale
6682,NoWhale
6683,NoWhale
6684,NoWhale
6685,RightWhale
6686,NoWhale
6687,RightWhale
6688,NoWhale
6689,NoWhale
6690,RightWhale
6691,RightWhale
6692,NoWhale
6693,RightWhale
6694,NoWhale
6695,NoWhale
6696,RightWhale
6697,RightWhale
6698,NoWhale
6699,RightWhale
6700,NoWhale
6701,RightWhale
6702,NoWhale
6703,RightWhale
6704,RightWhale
6705,RightWhale
6706,RightWhale
6707,RightWhale
6708,NoWhale
6709,NoWhale
6710,NoWhale
6711,RightWhale
6712,NoWhale
6713,RightWhale
6714,NoWhale
6715,RightWhale
6716,RightWhale
6717,NoWhale
6718,NoWhale
6719,NoWhale
6720,RightWhale
6721,RightWhale
6722,RightWhale
6723,NoWhale
6724,RightWhale
6725,NoWhale
6726,NoWhale
6727,RightWhale
6728,RightWhale
6729,RightWhale
6730,RightWhale
6731,NoWhale
6732,NoWhale
6733,NoWhale
6734,RightWhale
6735,NoWhale
6736,RightWhale
6737,RightWhale
6738,NoWhale
6739,RightWhale
6740,RightWhale
6741,NoWhale
6742,RightWhale
6743,NoWhale
6744,RightWhale
6745,RightWhale
6746,RightWhale
6747,NoWhale
6748,NoWhale
6749,NoWhale
6750,RightWhale
6751,NoWhale
6752,RightWhale
6753,RightWhale
6754,NoWhale
6755,RightWhale
6756,NoWhale
6757,RightWhale
6758,NoWhale
6759,RightWhale
6760,RightWhale
6761,RightWhale
6762,NoWhale
6763,NoWhale
6764,NoWhale
6765,RightWhale
6766,NoWhale
6767,NoWhale
6768,NoWhale
6769,NoWhale
6770,NoWhale
6771,NoWhale
6772,RightWhale
6773,RightWhale
6774,NoWhale
6775,RightWhale
6776,NoWhale
6777,NoWhale
6778,NoWhale
6779,RightWhale
6780,NoWhale
6781,NoWhale
6782,RightWhale
6783,NoWhale
6784,RightWhale
6785,RightWhale
6786,RightWhale
6787,RightWhale
6788,NoWhale
6789,RightWhale
6790,RightWhale
6791,NoWhale
6792,NoWhale
6793,NoWhale
6794,RightWhale
6795,NoWhale
6796,RightWhale
6797,NoWhale
6798,NoWhale
6799,NoWhale
6800,RightWhale
6801,RightWhale
6802,NoWhale
6803,RightWhale
6804,NoWhale
6805,NoWhale
6806,NoWhale
6807,RightWhale
6808,NoWhale
6809,NoWhale
6810,RightWhale
6811,NoWhale
6812,NoWhale
6813,NoWhale
6814,NoWhale
6815,NoWhale
6816,RightWhale
6817,NoWhale
6818,NoWhale
6819,NoWhale
6820,NoWhale
6821,RightWhale
6822,RightWhale
6823,RightWhale
6824,RightWhale
6825,NoWhale
6826,RightWhale
6827,RightWhale
6828,RightWhale
6829,NoWhale
6830,NoWhale
6831,NoWhale
6832,RightWhale
6833,NoWhale
6834,RightWhale
6835,NoWhale
6836,RightWhale
6837,NoWhale
6838,NoWhale
6839,NoWhale
6840,RightWhale
6841,NoWhale
6842,NoWhale
6843,NoWhale
6844,RightWhale
6845,NoWhale
6846,NoWhale
6847,RightWhale
6848,NoWhale
6849,RightWhale
6850,RightWhale
6851,NoWhale
6852,NoWhale
6853,NoWhale
6854,NoWhale
6855,NoWhale
6856,NoWhale
6857,RightWhale
6858,RightWhale
6859,NoWhale
6860,RightWhale
6861,RightWhale
6862,NoWhale
6863,NoWhale
6864,RightWhale
6865,NoWhale
6866,NoWhale
6867,NoWhale
6868,NoWhale
6869,RightWhale
6870,NoWhale
6871,NoWhale
6872,RightWhale
6873,RightWhale
6874,NoWhale
6875,NoWhale
6876,RightWhale
6877,RightWhale
6878,NoWhale
6879,NoWhale
6880,NoWhale
6881,NoWhale
6882,NoWhale
6883,NoWhale
6884,RightWhale
6885,NoWhale
6886,RightWhale
6887,NoWhale
6888,RightWhale
6889,RightWhale
6890,NoWhale
6891,RightWhale
6892,NoWhale
6893,RightWhale
6894,RightWhale
6895,NoWhale
6896,RightWhale
6897,NoWhale
6898,NoWhale
6899,NoWhale
6900,RightWhale
6901,RightWhale
6902,RightWhale
6903,RightWhale
6904,RightWhale
6905,NoWhale
6906,RightWhale
6907,RightWhale
6908,RightWhale
6909,NoWhale
6910,RightWhale
6911,NoWhale
6912,RightWhale
6913,RightWhale
6914,NoWhale
6915,RightWhale
6916,NoWhale
6917,NoWhale
6918,NoWhale
6919,NoWhale
6920,RightWhale
6921,RightWhale
6922,RightWhale
6923,RightWhale
6924,NoWhale
6925,RightWhale
6926,NoWhale
6927,NoWhale
6928,RightWhale
6929,RightWhale
6930,RightWhale
6931,RightWhale
6932,RightWhale
6933,NoWhale
6934,RightWhale
6935,NoWhale
6936,NoWhale
6937,RightWhale
6938,NoWhale
6939,RightWhale
6940,NoWhale
6941,NoWhale
6942,RightWhale
6943,NoWhale
6944,RightWhale
6945,RightWhale
6946,NoWhale
6947,RightWhale
6948,NoWhale
6949,NoWhale
6950,RightWhale
6951,NoWhale
6952,NoWhale
6953,NoWhale
6954,RightWhale
6955,RightWhale
6956,NoWhale
6957,NoWhale
6958,NoWhale
6959,NoWhale
6960,NoWhale
6961,RightWhale
6962,NoWhale
6963,RightWhale
6964,RightWhale
6965,NoWhale
6966,RightWhale
6967,RightWhale
6968,RightWhale
6969,RightWhale
6970,NoWhale
6971,NoWhale
6972,NoWhale
6973,RightWhale
6974,NoWhale
6975,NoWhale
6976,NoWhale
6977,RightWhale
6978,NoWhale
6979,RightWhale
6980,RightWhale
6981,NoWhale
6982,RightWhale
6983,RightWhale
6984,NoWhale
6985,RightWhale
6986,NoWhale
6987,RightWhale
6988,NoWhale
6989,NoWhale
6990,RightWhale
6991,RightWhale
6992,NoWhale
6993,NoWhale
6994,NoWhale
6995,RightWhale
6996,RightWhale
6997,RightWhale
6998,NoWhale
6999,NoWhale
7000,NoWhale
7001,RightWhale
7002,NoWhale
7003,NoWhale
7004,NoWhale
7005,NoWhale
7006,RightWhale
7007,NoWhale
7008,RightWhale
7009,RightWhale
7010,RightWhale
7011,RightWhale
7012,RightWhale
7013,NoWhale
7014,NoWhale
7015,RightWhale
7016,NoWhale
7017,NoWhale
7018,NoWhale
7019,NoWhale
7020,RightWhale
7021,NoWhale
7022,RightWhale
7023,RightWhale
7024,RightWhale
7025,NoWhale
7026,NoWhale
7027,RightWhale
7028,RightWhale
7029,NoWhale
7030,RightWhale
7031,RightWhale
7032,NoWhale
7033,NoWhale
7034,NoWhale
7035,NoWhale
7036,RightWhale
7037,RightWhale
7038,RightWhale
7039,RightWhale
7040,NoWhale
7041,NoWhale
7042,NoWhale
7043,NoWhale
7044,NoWhale
7045,RightWhale
7046,NoWhale
7047,RightWhale
7048,NoWhale
7049,RightWhale
7050,RightWhale
7051,NoWhale
7052,NoWhale
7053,RightWhale
7054,NoWhale
7055,RightWhale
7056,RightWhale
7057,NoWhale
7058,RightWhale
7059,NoWhale
7060,NoWhale
7061,RightWhale
7062,NoWhale
7063,RightWhale
7064,RightWhale
7065,RightWhale
7066,NoWhale
7067,RightWhale
7068,RightWhale
7069,RightWhale
7070,NoWhale
7071,NoWhale
7072,NoWhale
7073,RightWhale
7074,NoWhale
7075,RightWhale
7076,NoWhale
7077,NoWhale
7078,NoWhale
7079,RightWhale
7080,NoWhale
7081,RightWhale
7082,NoWhale
7083,RightWhale
7084,RightWhale
7085,RightWhale
7086,NoWhale
7087,NoWhale
7088,NoWhale
7089,RightWhale
7090,NoWhale
7091,RightWhale
7092,NoWhale
7093,RightWhale
7094,RightWhale
7095,RightWhale
7096,NoWhale
7097,NoWhale
7098,RightWhale
7099,RightWhale
7100,RightWhale
7101,NoWhale
7102,RightWhale
7103,NoWhale
7104,RightWhale
7105,RightWhale
7106,NoWhale
7107,NoWhale
7108,NoWhale
7109,RightWhale
7110,NoWhale
7111,RightWhale
7112,RightWhale
7113,NoWhale
7114,RightWhale
7115,NoWhale
7116,RightWhale
7117,RightWhale
7118,NoWhale
7119,RightWhale
7120,NoWhale
7121,RightWhale
7122,RightWhale
7123,NoWhale
7124,RightWhale
7125,NoWhale
7126,NoWhale
7127,RightWhale
7128,NoWhale
7129,RightWhale
7130,RightWhale
7131,RightWhale
7132,RightWhale
7133,NoWhale
7134,NoWhale
7135,NoWhale
7136,RightWhale
7137,RightWhale
7138,RightWhale
7139,NoWhale
7140,NoWhale
7141,NoWhale
7142,NoWhale
7143,NoWhale
7144,RightWhale
7145,RightWhale
7146,NoWhale
7147,NoWhale
7148,NoWhale
7149,RightWhale
7150,NoWhale
7151,NoWhale
7152,NoWhale
7153,NoWhale
7154,RightWhale
7155,NoWhale
7156,RightWhale
7157,NoWhale
7158,NoWhale
7159,RightWhale
7160,NoWhale
7161,RightWhale
7162,RightWhale
7163,NoWhale
7164,NoWhale
7165,NoWhale
7166,NoWhale
7167,RightWhale
7168,RightWhale
7169,NoWhale
7170,NoWhale
7171,RightWhale
7172,RightWhale
7173,NoWhale
7174,RightWhale
7175,NoWhale
7176,RightWhale
7177,RightWhale
7178,RightWhale
7179,NoWhale
7180,RightWhale
7181,NoWhale
7182,RightWhale
7183,RightWhale
7184,RightWhale
7185,NoWhale
7186,NoWhale
7187,NoWhale
7188,RightWhale
7189,RightWhale
7190,NoWhale
7191,NoWhale
7192,NoWhale
7193,NoWhale
7194,NoWhale
7195,NoWhale
7196,RightWhale
7197,RightWhale
7198,NoWhale
7199,RightWhale
7200,NoWhale
7201,NoWhale
7202,NoWhale
7203,NoWhale
7204,RightWhale
7205,NoWhale
7206,NoWhale
7207,RightWhale
7208,RightWhale
7209,RightWhale
7210,RightWhale
7211,NoWhale
7212,RightWhale
7213,NoWhale
7214,NoWhale
7215,RightWhale
7216,NoWhale
7217,NoWhale
7218,NoWhale
7219,NoWhale
7220,RightWhale
7221,RightWhale
7222,RightWhale
7223,RightWhale
7224,RightWhale
7225,RightWhale
7226,NoWhale
7227,NoWhale
7228,RightWhale
7229,NoWhale
7230,NoWhale
7231,NoWhale
7232,NoWhale
7233,NoWhale
7234,NoWhale
7235,RightWhale
7236,RightWhale
7237,RightWhale
7238,RightWhale
7239,RightWhale
7240,RightWhale
7241,NoWhale
7242,RightWhale
7243,NoWhale
7244,RightWhale
7245,RightWhale
7246,RightWhale
7247,NoWhale
7248,RightWhale
7249,NoWhale
7250,RightWhale
7251,RightWhale
7252,NoWhale
7253,NoWhale
7254,NoWhale
7255,RightWhale
7256,NoWhale
7257,NoWhale
7258,RightWhale
7259,NoWhale
7260,RightWhale
7261,NoWhale
7262,NoWhale
7263,NoWhale
7264,NoWhale
7265,RightWhale
7266,RightWhale
7267,NoWhale
7268,RightWhale
7269,RightWhale
7270,RightWhale
7271,NoWhale
7272,RightWhale
7273,RightWhale
7274,NoWhale
7275,RightWhale
7276,NoWhale
7277,NoWhale
7278,NoWhale
7279,NoWhale
7280,RightWhale
7281,RightWhale
7282,RightWhale
7283,RightWhale
7284,RightWhale
7285,NoWhale
7286,NoWhale
7287,RightWhale
7288,NoWhale
7289,RightWhale
7290,NoWhale
7291,RightWhale
7292,RightWhale
7293,RightWhale
7294,NoWhale
7295,RightWhale
7296,RightWhale
7297,RightWhale
7298,NoWhale
7299,NoWhale
7300,NoWhale
7301,RightWhale
7302,RightWhale
7303,RightWhale
7304,NoWhale
7305,RightWhale
7306,NoWhale
7307,RightWhale
7308,RightWhale
7309,RightWhale
7310,RightWhale
7311,RightWhale
7312,RightWhale
7313,NoWhale
7314,NoWhale
7315,NoWhale
7316,NoWhale
7317,NoWhale
7318,RightWhale
7319,RightWhale
7320,RightWhale
7321,NoWhale
7322,RightWhale
7323,NoWhale
7324,RightWhale
7325,NoWhale
7326,RightWhale
7327,NoWhale
7328,NoWhale
7329,RightWhale
7330,RightWhale
7331,NoWhale
7332,RightWhale
7333,NoWhale
7334,NoWhale
7335,NoWhale
7336,NoWhale
7337,NoWhale
7338,NoWhale
7339,NoWhale
7340,NoWhale
7341,NoWhale
7342,RightWhale
7343,NoWhale
7344,RightWhale
7345,RightWhale
7346,RightWhale
7347,NoWhale
7348,NoWhale
7349,RightWhale
7350,RightWhale
7351,NoWhale
7352,RightWhale
7353,NoWhale
7354,NoWhale
7355,RightWhale
7356,RightWhale
7357,NoWhale
7358,NoWhale
7359,NoWhale
7360,NoWhale
7361,RightWhale
7362,NoWhale
7363,RightWhale
7364,NoWhale
7365,NoWhale
7366,NoWhale
7367,NoWhale
7368,RightWhale
7369,NoWhale
7370,RightWhale
7371,RightWhale
7372,RightWhale
7373,RightWhale
7374,RightWhale
7375,RightWhale
7376,RightWhale
7377,RightWhale
7378,RightWhale
7379,RightWhale
7380,NoWhale
7381,NoWhale
7382,RightWhale
7383,RightWhale
7384,NoWhale
7385,NoWhale
7386,NoWhale
7387,NoWhale
7388,RightWhale
7389,RightWhale
7390,RightWhale
7391,RightWhale
7392,RightWhale
7393,NoWhale
7394,NoWhale
7395,NoWhale
7396,NoWhale
7397,RightWhale
7398,RightWhale
7399,NoWhale
7400,RightWhale
7401,NoWhale
7402,NoWhale
7403,NoWhale
7404,RightWhale
7405,NoWhale
7406,NoWhale
7407,NoWhale
7408,RightWhale
7409,RightWhale
7410,NoWhale
7411,RightWhale
7412,NoWhale
7413,RightWhale
7414,RightWhale
7415,RightWhale
7416,NoWhale
7417,NoWhale
7418,RightWhale
7419,RightWhale
7420,RightWhale
7421,NoWhale
7422,NoWhale
7423,NoWhale
7424,NoWhale
7425,RightWhale
7426,NoWhale
7427,NoWhale
7428,RightWhale
7429,RightWhale
7430,RightWhale
7431,NoWhale
7432,RightWhale
7433,NoWhale
7434,NoWhale
7435,RightWhale
7436,NoWhale
7437,NoWhale
7438,RightWhale
7439,NoWhale
7440,NoWhale
7441,RightWhale
7442,RightWhale
7443,RightWhale
7444,NoWhale
7445,RightWhale
7446,NoWhale
7447,RightWhale
7448,NoWhale
7449,RightWhale
7450,NoWhale
7451,RightWhale
7452,RightWhale
7453,NoWhale
7454,NoWhale
7455,NoWhale
7456,NoWhale
7457,RightWhale
7458,RightWhale
7459,NoWhale
7460,RightWhale
7461,NoWhale
7462,NoWhale
7463,NoWhale
7464,NoWhale
7465,NoWhale
7466,NoWhale
7467,RightWhale
7468,RightWhale
7469,RightWhale
7470,RightWhale
7471,RightWhale
7472,NoWhale
7473,NoWhale
7474,RightWhale
7475,NoWhale
7476,RightWhale
7477,RightWhale
7478,NoWhale
7479,RightWhale
7480,RightWhale
7481,NoWhale
7482,NoWhale
7483,NoWhale
7484,NoWhale
7485,NoWhale
7486,RightWhale
7487,NoWhale
7488,RightWhale
7489,NoWhale
7490,NoWhale
7491,RightWhale
7492,RightWhale
7493,RightWhale
7494,NoWhale
7495,NoWhale
7496,RightWhale
7497,RightWhale
7498,RightWhale
7499,NoWhale
7500,NoWhale
7501,NoWhale
7502,RightWhale
7503,RightWhale
7504,RightWhale
7505,RightWhale
7506,RightWhale
7507,NoWhale
7508,RightWhale
7509,RightWhale
7510,RightWhale
7511,RightWhale
7512,NoWhale
7513,RightWhale
7514,NoWhale
7515,NoWhale
7516,NoWhale
7517,RightWhale
7518,NoWhale
7519,NoWhale
7520,NoWhale
7521,NoWhale
7522,RightWhale
7523,RightWhale
7524,RightWhale
7525,NoWhale
7526,RightWhale
7527,NoWhale
7528,RightWhale
7529,RightWhale
7530,RightWhale
7531,RightWhale
7532,RightWhale
7533,NoWhale
7534,NoWhale
7535,NoWhale
7536,NoWhale
7537,NoWhale
7538,RightWhale
7539,RightWhale
7540,NoWhale
7541,NoWhale
7542,NoWhale
7543,NoWhale
7544,RightWhale
7545,NoWhale
7546,RightWhale
7547,RightWhale
7548,RightWhale
7549,NoWhale
7550,RightWhale
7551,RightWhale
7552,RightWhale
7553,RightWhale
7554,RightWhale
7555,RightWhale
7556,RightWhale
7557,RightWhale
7558,RightWhale
7559,RightWhale
7560,NoWhale
7561,RightWhale
7562,NoWhale
7563,NoWhale
7564,NoWhale
7565,RightWhale
7566,NoWhale
7567,RightWhale
7568,NoWhale
7569,RightWhale
7570,RightWhale
7571,NoWhale
7572,RightWhale
7573,NoWhale
7574,RightWhale
7575,NoWhale
7576,RightWhale
7577,RightWhale
7578,RightWhale
7579,NoWhale
7580,NoWhale
7581,NoWhale
7582,NoWhale
7583,NoWhale
7584,NoWhale
7585,NoWhale
7586,NoWhale
7587,RightWhale
7588,NoWhale
7589,NoWhale
7590,RightWhale
7591,RightWhale
7592,NoWhale
7593,NoWhale
7594,NoWhale
7595,RightWhale
7596,RightWhale
7597,RightWhale
7598,NoWhale
7599,NoWhale
7600,RightWhale
7601,RightWhale
7602,NoWhale
7603,RightWhale
7604,NoWhale
7605,RightWhale
7606,NoWhale
7607,NoWhale
7608,NoWhale
7609,RightWhale
7610,RightWhale
7611,RightWhale
7612,NoWhale
7613,RightWhale
7614,RightWhale
7615,RightWhale
7616,RightWhale
7617,NoWhale
7618,RightWhale
7619,RightWhale
7620,NoWhale
7621,NoWhale
7622,NoWhale
7623,NoWhale
7624,RightWhale
7625,RightWhale
7626,NoWhale
7627,RightWhale
7628,NoWhale
7629,NoWhale
7630,NoWhale
7631,RightWhale
7632,RightWhale
7633,RightWhale
7634,NoWhale
7635,RightWhale
7636,RightWhale
7637,NoWhale
7638,NoWhale
7639,RightWhale
7640,NoWhale
7641,RightWhale
7642,NoWhale
7643,NoWhale
7644,NoWhale
7645,RightWhale
7646,NoWhale
7647,NoWhale
7648,RightWhale
7649,NoWhale
7650,NoWhale
7651,RightWhale
7652,NoWhale
7653,RightWhale
7654,RightWhale
7655,RightWhale
7656,NoWhale
7657,NoWhale
7658,NoWhale
7659,RightWhale
7660,RightWhale
7661,NoWhale
7662,NoWhale
7663,NoWhale
7664,RightWhale
7665,RightWhale
7666,RightWhale
7667,RightWhale
7668,NoWhale
7669,NoWhale
7670,RightWhale
7671,NoWhale
7672,NoWhale
7673,NoWhale
7674,NoWhale
7675,RightWhale
7676,NoWhale
7677,RightWhale
7678,NoWhale
7679,NoWhale
7680,RightWhale
7681,NoWhale
7682,RightWhale
7683,RightWhale
7684,NoWhale
7685,NoWhale
7686,NoWhale
7687,NoWhale
7688,NoWhale
7689,RightWhale
7690,NoWhale
7691,NoWhale
7692,RightWhale
7693,RightWhale
7694,NoWhale
7695,RightWhale
7696,NoWhale
7697,NoWhale
7698,RightWhale
7699,NoWhale
7700,NoWhale
7701,NoWhale
7702,NoWhale
7703,NoWhale
7704,NoWhale
7705,NoWhale
7706,RightWhale
7707,RightWhale
7708,RightWhale
7709,NoWhale
7710,NoWhale
7711,NoWhale
7712,RightWhale
7713,NoWhale
7714,NoWhale
7715,RightWhale
7716,RightWhale
7717,RightWhale
7718,NoWhale
7719,NoWhale
7720,RightWhale
7721,NoWhale
7722,NoWhale
7723,RightWhale
7724,NoWhale
7725,NoWhale
7726,NoWhale
7727,RightWhale
7728,RightWhale
7729,NoWhale
7730,NoWhale
7731,NoWhale
7732,RightWhale
7733,NoWhale
7734,NoWhale
7735,NoWhale
7736,RightWhale
7737,NoWhale
7738,NoWhale
7739,NoWhale
7740,NoWhale
7741,RightWhale
7742,NoWhale
7743,NoWhale
7744,NoWhale
7745,RightWhale
7746,NoWhale
7747,RightWhale
7748,NoWhale
7749,RightWhale
7750,RightWhale
7751,RightWhale
7752,RightWhale
7753,NoWhale
7754,NoWhale
7755,NoWhale
7756,RightWhale
7757,NoWhale
7758,NoWhale
7759,RightWhale
7760,RightWhale
7761,NoWhale
7762,RightWhale
7763,NoWhale
7764,NoWhale
7765,RightWhale
7766,NoWhale
7767,NoWhale
7768,RightWhale
7769,NoWhale
7770,RightWhale
7771,NoWhale
7772,RightWhale
7773,NoWhale
7774,NoWhale
7775,RightWhale
7776,RightWhale
7777,RightWhale
7778,NoWhale
7779,NoWhale
7780,NoWhale
7781,RightWhale
7782,RightWhale
7783,NoWhale
7784,RightWhale
7785,RightWhale
7786,NoWhale
7787,NoWhale
7788,NoWhale
7789,RightWhale
7790,RightWhale
7791,RightWhale
7792,RightWhale
7793,NoWhale
7794,NoWhale
7795,NoWhale
7796,NoWhale
7797,NoWhale
7798,RightWhale
7799,RightWhale
7800,NoWhale
7801,NoWhale
7802,RightWhale
7803,RightWhale
7804,NoWhale
7805,NoWhale
7806,RightWhale
7807,NoWhale
7808,NoWhale
7809,NoWhale
7810,RightWhale
7811,RightWhale
7812,NoWhale
7813,NoWhale
7814,RightWhale
7815,RightWhale
7816,RightWhale
7817,RightWhale
7818,NoWhale
7819,RightWhale
7820,RightWhale
7821,NoWhale
7822,RightWhale
7823,RightWhale
7824,NoWhale
7825,NoWhale
7826,RightWhale
7827,NoWhale
7828,NoWhale
7829,RightWhale
7830,RightWhale
7831,NoWhale
7832,RightWhale
7833,RightWhale
7834,NoWhale
7835,RightWhale
7836,NoWhale
7837,NoWhale
7838,NoWhale
7839,NoWhale
7840,RightWhale
7841,RightWhale
7842,NoWhale
7843,RightWhale
7844,RightWhale
7845,NoWhale
7846,RightWhale
7847,NoWhale
7848,RightWhale
7849,NoWhale
7850,RightWhale
7851,RightWhale
7852,RightWhale
7853,NoWhale
7854,NoWhale
7855,RightWhale
7856,RightWhale
7857,RightWhale
7858,RightWhale
7859,NoWhale
7860,NoWhale
7861,NoWhale
7862,NoWhale
7863,RightWhale
7864,RightWhale
7865,NoWhale
7866,NoWhale
7867,RightWhale
7868,RightWhale
7869,NoWhale
7870,RightWhale
7871,NoWhale
7872,RightWhale
7873,NoWhale
7874,RightWhale
7875,RightWhale
7876,RightWhale
7877,NoWhale
7878,NoWhale
7879,NoWhale
7880,NoWhale
7881,RightWhale
7882,RightWhale
7883,RightWhale
7884,NoWhale
